# Acquisizione Analog Discovery 2
# Timestamp 2024-10-03 11:53:41
# time	ch1	ch2
-9.999999999999999124e-05	2.097092774668396775e-01	2.856867750761692831e-02
-9.799999999999999684e-05	2.520531900136931402e-01	-1.593250861329394488e-02
-9.600000000000000243e-05	2.889770817545493919e-01	-1.661191603498723968e-02
-9.399999999999999448e-05	3.296272377995287384e-01	1.732084350731744700e-03
-9.200000000000000007e-05	3.692611399433835540e-01	2.751195483271688409e-03
-8.999999999999999212e-05	4.112663011898622378e-01	7.167343724278111075e-03
-8.799999999999999771e-05	4.498839494325925781e-01	5.808528880891519752e-03
-8.599999999999998976e-05	4.908728567779467311e-01	2.958778864015687224e-02
-8.399999999999999535e-05	5.301680076214266846e-01	2.347312184491720868e-02
-8.200000000000000095e-05	5.698019097652815557e-01	-1.831043458922048187e-02
-7.999999999999999299e-05	6.114683197113853774e-01	-1.253547150482746571e-02
-7.799999999999999859e-05	6.500859679541157732e-01	4.110010326658280165e-03
-7.599999999999999063e-05	6.914136265998447328e-01	2.411491772425040578e-03
-7.399999999999999623e-05	7.320637826448240792e-01	4.789417748351575826e-03
-7.200000000000000182e-05	7.683101717849306622e-01	6.148232591738167149e-03
-6.999999999999999387e-05	8.086215765295351465e-01	3.196571461608340575e-02
-6.799999999999999946e-05	8.523204942778879190e-01	1.464082536290436422e-02
-6.599999999999999151e-05	8.933094016232421275e-01	-2.170747169768695931e-02
-6.399999999999999710e-05	9.312495472652227990e-01	-8.459026974667691740e-03
-6.200000000000000270e-05	9.695284442075783327e-01	5.129121459198223223e-03
-5.999999999999999474e-05	-1.004714134376918144e+00	-1.491339748075400096e-02
-5.800000000000000034e-05	-9.660964861341876375e-01	-1.083695295059422699e-02
-5.599999999999999916e-05	-9.173162988802124884e-01	-7.439915842127747814e-03
-5.399999999999999798e-05	-8.763273915348582799e-01	1.837756618221749252e-02
-5.199999999999999680e-05	-8.353384841895041824e-01	-9.817841818054283062e-03
-4.999999999999999562e-05	-7.960433333460241734e-01	-3.733384239663276039e-02
-4.800000000000000122e-05	-7.506506590957972014e-01	-2.034865685430036625e-02
-4.600000000000000004e-05	-7.184692855601885197e-01	-7.439915842127747814e-03
-4.399999999999999886e-05	-6.730766113099616588e-01	-7.100212131281100417e-03
-4.199999999999999768e-05	-6.307326987631081128e-01	-4.042878733661269507e-03
