# Acquisizione Analog Discovery 2
# Timestamp 2024-10-03 11:44:28
# time	ch1	ch2
-7.500000000000000698e-05	-9.362863717012028797e-01	-4.005147208340594650e-02
-7.349999999999999763e-05	-9.041049981655941981e-01	-3.835295352917270778e-02
-7.200000000000000182e-05	-8.726011272307352407e-01	-2.476480509530679108e-02
-7.050000000000000602e-05	-8.404197536951265590e-01	-3.461621270985958121e-02
-6.899999999999999667e-05	-8.095933853610172148e-01	-4.718525001118555051e-02
-6.750000000000000086e-05	-7.780895144261582574e-01	-3.903236095086599911e-02
-6.600000000000000506e-05	-7.499731564950475882e-01	-3.699413868578611125e-02
-6.449999999999999570e-05	-7.205017933624375814e-01	-3.937206466171264824e-02
-6.299999999999999990e-05	-6.876429172260792866e-01	-3.699413868578611125e-02
-6.150000000000000410e-05	-6.595265592949685063e-01	-3.053976817969980551e-02
-6.000000000000000152e-05	-6.263289318582354603e-01	-3.359710157731963381e-02
-5.849999999999999894e-05	-5.951638122237512540e-01	-3.529562013155287253e-02
-5.700000000000000314e-05	-5.677249568933901980e-01	-3.359710157731963381e-02
-5.550000000000000056e-05	-5.372373398596557159e-01	-3.053976817969980551e-02
-5.399999999999999798e-05	-5.081047280274204603e-01	-1.865013830006712753e-02
-5.250000000000000218e-05	-4.759233544918117786e-01	-2.306628654107355236e-02
-5.099999999999999960e-05	-4.484844991614507781e-01	-4.107058321594588696e-02
-4.950000000000000380e-05	-4.149481204243428145e-01	-3.393680528816628295e-02
-4.800000000000000122e-05	-3.854767572917328078e-01	-2.816184220377326852e-02
-4.649999999999999864e-05	-3.556666428587479389e-01	-2.986036075800650724e-02
-4.500000000000000283e-05	-3.302602953306358335e-01	-3.053976817969980551e-02
-4.350000000000000026e-05	-2.953689113920285880e-01	-2.374569396276684716e-02
-4.200000000000000445e-05	-2.682688073620423386e-01	-2.476480509530679108e-02
-4.050000000000000187e-05	-2.381199416286826909e-01	-2.680302736038667893e-02
-3.899999999999999929e-05	-2.059385680930740370e-01	-2.408539767361349282e-02
-3.750000000000000349e-05	-1.757897023597143615e-01	-2.408539767361349282e-02
-3.600000000000000091e-05	-1.466570905274791892e-01	-1.355458263736740963e-02
-3.449999999999999833e-05	-1.178632299956188234e-01	-1.185606408313417091e-02
-3.300000000000000253e-05	-8.466560255888569420e-02	-3.291769415562634249e-02
-3.149999999999999995e-05	-5.790424982927429992e-02	-3.020006446885315637e-02
-3.000000000000000076e-05	-2.606162759404048734e-02	-2.442510138446014195e-02
-2.850000000000000157e-05	4.764740740068841227e-03	-2.510450880615343675e-02
-2.699999999999999899e-05	3.491360647342851842e-02	-2.612361993869338067e-02
-2.549999999999999980e-05	5.998120270116577557e-02	-1.831043458922048187e-02
-2.400000000000000061e-05	9.893760224427097794e-02	-2.170747169768695931e-02
-2.250000000000000142e-05	1.260377062742571996e-01	-2.136776798684031017e-02
-2.100000000000000223e-05	1.548315668061175654e-01	-2.170747169768695931e-02
-1.949999999999999965e-05	1.856579351402268818e-01	-2.000895314345372059e-02
-1.800000000000000046e-05	2.144517956720872476e-01	-1.219576779398081831e-02
-1.650000000000000127e-05	2.442619101050721164e-01	-7.439915842127747814e-03
-1.500000000000000038e-05	2.740720245380569575e-01	-2.816184220377326852e-02
-1.349999999999999949e-05	3.038821389710418264e-01	-2.884124962546656332e-02
-1.200000000000000030e-05	3.357247612062755904e-01	-2.272658283022690323e-02
-1.050000000000000111e-05	3.611311087343876958e-01	-2.136776798684031017e-02
-9.000000000000000228e-06	3.946674874714956593e-01	-2.476480509530679108e-02
-7.500000000000000190e-06	4.248163532048553348e-01	-2.068836056514701538e-02
-6.000000000000000152e-06	4.529327111359660596e-01	-1.898984201091377666e-02
-4.500000000000000114e-06	4.840978307704502104e-01	-2.034865685430036625e-02
-3.000000000000000076e-06	5.166179556064336431e-01	-1.898984201091377666e-02
-1.500000000000000038e-06	5.437180596364198371e-01	-1.898984201091377666e-02
0.000000000000000000e+00	5.714956662671557552e-01	-1.457369376990735356e-02
1.500000000000000038e-06	6.040157911031391880e-01	-6.760508420434452152e-03
3.000000000000000076e-06	6.365359159391226207e-01	-2.068836056514701538e-02
4.500000000000000114e-06	6.646522738702334010e-01	-2.918095333631321245e-02
