#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B1F4EF
#Device Plus: Discovery2
#Serial Plus: SN:210321B1F3F6
#Date Time: 2024-12-11 11:42:50.165
#Sample rate: 1.5873e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 2 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -2.2 V Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: -2.2 V Sample Mode: Average
#Channel 3: Range: 500 mV/div Offset: -2.2 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Square
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 2.5 V
#Offset: 2.5 V
#Symmetry: 50 %
#Phase: 0 °
#Wavegen Channel 2: Running
#Mode: Simple
#Type: Square
#Frequency: 500 Hz
#Period: 2 ms
#Amplitude: 2.5 V
#Offset: 2.5 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V),Channel 3 (V)
0.0003939743518439416,4.522450984839788,4.527393201096565,0.02162487421007686
0.0003946043518439414,4.522450984839788,4.527053497385719,0.02162487421007686
0.0003952343518439415,4.523128487440538,4.527053497385719,0.02162487421007686
0.0003958643518439417,4.523805990041287,4.526713793674872,0.02128904656396827
0.0003964943518439414,4.523467238740912,4.527053497385719,0.02061739127175199
0.0003971243518439416,4.523467238740912,4.526713793674872,0.02061739127175199
0.0003977543518439413,4.523128487440538,4.526374089964024,0.02061739127175199
0.0003983843518439415,4.523467238740912,4.526713793674872,0.02095321891786028
0.0003990143518439416,4.523467238740912,4.527393201096565,0.02095321891786028
0.0003996443518439413,4.523467238740912,4.527393201096565,0.02128904656396842
0.0004002743518439415,4.523467238740912,4.528072608518258,0.02128904656396857
0.0004009043518439417,4.523128487440538,4.528412312229104,0.02229652950229312
0.0004015343518439414,4.522789736140163,4.527732904807412,0.02061739127175199
0.0004021643518439416,4.522789736140163,4.527732904807412,0.02162487421007686
0.0004027943518439417,4.523467238740912,4.527393201096565,0.021960701856185
0.0004034243518439415,4.523805990041287,4.527393201096565,0.02162487421007686
0.0004040543518439416,4.523128487440538,4.527732904807412,0.02095321891786028
0.0004046843518439413,4.523467238740912,4.528072608518258,0.02095321891786028
0.0004053143518439415,4.523805990041287,4.527732904807412,0.02128904656396857
0.0004059443518439417,4.523467238740912,4.527732904807412,0.02095321891786044
0.0004065743518439414,4.524144741341662,4.528072608518258,0.02128904656396857
0.0004072043518439416,4.524483492642037,4.528072608518258,0.02128904656396857
0.0004078343518439417,4.524483492642037,4.528412312229104,0.02095321891786044
0.0004084643518439414,4.524483492642037,4.528072608518258,0.02128904656396857
0.0004090943518439416,4.524144741341662,4.527732904807412,0.02095321891786028
0.0004097243518439413,4.524483492642037,4.528072608518258,0.02128904656396842
0.0004103543518439415,4.524483492642037,4.528072608518258,0.02162487421007686
0.0004109843518439417,4.524822243942412,4.528072608518258,0.02162487421007671
0.0004116143518439414,4.524483492642037,4.528072608518258,0.02128904656396857
0.0004122443518439415,4.524822243942412,4.528072608518258,0.02128904656396857
0.0004128743518439417,4.524483492642037,4.528072608518258,0.02162487421007671
0.0004135043518439414,4.524483492642037,4.528412312229104,0.02128904656396857
0.0004141343518439416,4.524483492642037,4.528752015939951,0.02095321891786028
0.0004147643518439413,4.524483492642037,4.528752015939951,0.02095321891786028
0.0004153943518439415,4.524822243942412,4.528412312229104,0.02095321891786028
0.0004160243518439416,4.524483492642037,4.528412312229104,0.02028156362564371
0.0004166543518439414,4.524144741341662,4.528752015939951,0.02061739127175199
0.0004172843518439415,4.524483492642037,4.528412312229104,0.02028156362564371
0.0004179143518439417,4.525160995242786,4.528752015939951,0.0206173912717523
0.0004185443518439414,4.525160995242786,4.528752015939951,0.02128904656396857
0.0004191743518439416,4.525499746543161,4.529091719650799,0.02128904656396857
0.0004198043518439413,4.525160995242786,4.528752015939951,0.02128904656396857
0.0004204343518439415,4.525160995242786,4.528412312229104,0.02128904656396857
0.0004210643518439416,4.525499746543161,4.528752015939951,0.02095321891786028
0.0004216943518439414,4.525160995242786,4.529091719650799,0.02061739127175199
0.0004223243518439415,4.525160995242786,4.529091719650799,0.02095321891786028
0.0004229543518439417,4.525499746543161,4.528752015939951,0.02095321891786044
0.0004235843518439414,4.525499746543161,4.528752015939951,0.02128904656396857
0.0004242143518439416,4.525499746543161,4.529431423361645,0.02128904656396857
0.0004248443518439413,4.525499746543161,4.529431423361645,0.02128904656396857
0.0004254743518439415,4.525499746543161,4.529431423361645,0.02061739127175199
0.0004261043518439416,4.525499746543161,4.529431423361645,0.02128904656396857
0.0004267343518439414,4.525499746543161,4.529431423361645,0.0206173912717523
0.0004273643518439415,4.525160995242786,4.529431423361645,0.02061739127175199
0.0004279943518439417,4.525499746543161,4.529431423361645,0.02028156362564386
0.0004286243518439414,4.526177249143911,4.529431423361645,0.02061739127175199
0.0004292543518439416,4.526177249143911,4.529771127072491,0.02128904656396857
0.0004298843518439413,4.526516000444285,4.529431423361645,0.02162487421007671
0.0004305143518439415,4.526177249143911,4.529771127072491,0.02162487421007686
0.0004311443518439416,4.525838497843536,4.529771127072491,0.02128904656396857
0.0004317743518439414,4.525838497843536,4.529431423361645,0.02095321891786044
0.0004324043518439415,4.526516000444285,4.529091719650799,0.02028156362564371
0.0004330343518439417,4.526516000444285,4.529771127072491,0.02061739127175199
0.0004336643518439414,4.526516000444285,4.529771127072491,0.02061739127175199
