# Acquisizione Analog Discovery 2
# Timestamp 2024-10-03 09:59:18
# time	ch1	ch2
-1.315999999999999982e-02	-5.790424982927429992e-02	3.430602904964984070e-03
-1.313368000000000001e-02	4.702090274550822513e-01	5.129121459198223223e-03
-1.310736000000000019e-02	9.945960404353156870e-01	6.827640013431462811e-03
-1.308103999999999864e-02	-4.796496187959349289e-01	-1.325249046888086210e-03
-1.305471999999999883e-02	5.015741499029576639e-02	3.090899194118336239e-03
-1.302839999999999901e-02	5.769156870731529940e-01	4.789417748351575826e-03
-1.300207999999999919e-02	-9.047825007663438113e-01	-8.459026974667691740e-03
-1.297575999999999938e-02	-3.719267052767396553e-01	3.356579649850532920e-05
-1.294943999999999956e-02	1.561865720076168751e-01	2.411491772425040578e-03
-1.292311999999999975e-02	6.822673414897244548e-01	3.430602904964984070e-03
-1.289679999999999993e-02	-7.960433333460241734e-01	-8.798730685514339137e-03
-1.287048000000000011e-02	-2.682688073620423386e-01	-3.023767601121325581e-03
-1.284415999999999856e-02	2.584894647208148544e-01	3.090899194118336239e-03
-1.281783999999999875e-02	7.872802446059210535e-01	4.110010326658280165e-03
-1.279151999999999893e-02	-6.900141763287029884e-01	-6.760508420434452152e-03
-1.276519999999999912e-02	-1.622396503447212646e-01	-6.458416251947904406e-04
-1.273887999999999930e-02	3.675673834415094099e-01	2.751195483271688409e-03
-1.271255999999999949e-02	8.878893808172448887e-01	4.110010326658280165e-03
-1.268623999999999967e-02	-5.836462680110070522e-01	-7.100212131281100417e-03
-1.265991999999999985e-02	-5.688799592814981765e-02	-2.344360179428029919e-03
-1.263360000000000004e-02	4.708865300558319200e-01	1.732084350731744700e-03
-1.260728000000000022e-02	9.949347917356904381e-01	3.090899194118336239e-03
-1.258095999999999867e-02	-4.779558622940607848e-01	-3.703175022814621242e-03
-1.255463999999999886e-02	5.388367929441887499e-02	-6.458416251947904406e-04
-1.252831999999999904e-02	5.765769357727781319e-01	2.071788061578392747e-03
-1.250199999999999922e-02	-9.051212520667186734e-01	-9.138434396360988268e-03
-1.247567999999999941e-02	-3.729429591778641306e-01	-2.684063890274677750e-03
-1.244935999999999959e-02	1.572028259087413504e-01	3.090899194118336239e-03
-1.242303999999999978e-02	6.805735849878502552e-01	5.808528880891519752e-03
-1.239671999999999996e-02	-7.929945716426506364e-01	-7.100212131281100417e-03
-1.237040000000000015e-02	-2.679300560616675320e-01	7.129732181918010990e-04
-1.234407999999999860e-02	2.615382264241883359e-01	3.430602904964984070e-03
-1.231775999999999878e-02	7.845702342029223786e-01	5.129121459198223223e-03
-1.229143999999999896e-02	-6.859491607242050870e-01	-3.703175022814621242e-03
-1.226511999999999915e-02	-1.605458938428471205e-01	1.392380639885096869e-03
-1.223879999999999933e-02	3.699386425441332227e-01	3.770306615811631901e-03
-1.221247999999999952e-02	8.953419094254910782e-01	7.507047435124758472e-03
-1.218615999999999970e-02	-5.819525115091329637e-01	-2.004656468581382089e-03
-1.215983999999999988e-02	-5.519423942627568053e-02	1.732084350731744700e-03
-1.213352000000000007e-02	4.739352917592053460e-01	4.110010326658280165e-03
-1.210720000000000025e-02	1.111326490577647652e-01	1.392380639885096869e-03
-1.208087999999999870e-02	-4.766008570925614474e-01	-1.664952757734734041e-03
-1.205455999999999889e-02	5.252867409291955836e-02	2.071788061578392747e-03
-1.202823999999999907e-02	5.782706922746522205e-01	6.148232591738167149e-03
-1.200191999999999926e-02	-9.034274955648445848e-01	-7.779619552974395211e-03
-1.197559999999999944e-02	-3.678616896722417540e-01	3.732695073451532141e-04
-1.194927999999999962e-02	1.575415772091161848e-01	2.751195483271688409e-03
-1.192295999999999981e-02	6.853161031930978808e-01	3.090899194118336239e-03
-1.189663999999999999e-02	-7.926558203422758853e-01	-6.760508420434452152e-03
-1.187032000000000018e-02	-2.631875378564199619e-01	-1.325249046888086210e-03
-1.184399999999999863e-02	2.642482368271869553e-01	2.751195483271688409e-03
-1.181767999999999881e-02	7.866027420051713293e-01	3.770306615811631901e-03
-1.179135999999999899e-02	-6.873041659257044245e-01	-5.401693577047860829e-03
-1.176503999999999918e-02	-1.568196295387240258e-01	-1.325249046888086210e-03
-1.173871999999999936e-02	3.706161451448828914e-01	4.555386304994932245e-02
-1.171239999999999955e-02	8.929706503228672654e-01	6.487936302584815414e-03
-1.168607999999999973e-02	-5.826300141098825769e-01	-9.817841818054283062e-03
-1.165975999999999992e-02	-5.180672642252739934e-02	9.884973411051293721e-03
-1.163344000000000010e-02	4.735965404588305394e-01	2.347312184491720868e-02
-1.160712000000000028e-02	-9.854053102555528909e-01	-3.020006446885315637e-02
-1.158079999999999873e-02	-4.755846031914369720e-01	-1.253547150482746571e-02
-1.155447999999999892e-02	5.456118189516852984e-02	-4.382582444507916904e-03
-1.152815999999999910e-02	5.806419513772760332e-01	1.052676929038449038e-03
-1.150183999999999929e-02	-8.990237286599718214e-01	-1.015754552890093046e-02
-1.147551999999999947e-02	-3.692166948737410359e-01	-2.344360179428029919e-03
-1.144919999999999966e-02	1.582190798098658535e-01	3.430602904964984070e-03
-1.142287999999999984e-02	6.859936057938474940e-01	5.468825170044871488e-03
-1.139656000000000002e-02	-7.923170690419010231e-01	-4.042878733661269507e-03
-1.137024000000000021e-02	-2.628487865560450998e-01	7.129732181918010990e-04
-1.134391999999999866e-02	2.645869881275617619e-01	5.129121459198223223e-03
-1.131759999999999884e-02	7.906677576096693416e-01	8.526158567664702398e-03
-1.129127999999999903e-02	-6.842554042223309985e-01	-2.684063890274677750e-03
-1.126495999999999921e-02	-1.605458938428471205e-01	3.430602904964984070e-03
-1.123863999999999939e-02	3.706161451448828914e-01	5.468825170044871488e-03
-1.121231999999999958e-02	8.973744172277400288e-01	7.167343724278111075e-03
-1.118599999999999976e-02	-5.765324907031357249e-01	-6.458416251947904406e-04
-1.115967999999999995e-02	-5.045172122102808965e-02	2.071788061578392747e-03
-1.113336000000000013e-02	4.769840534625788275e-01	6.487936302584815414e-03
-1.110704000000000032e-02	-9.931965901641739425e-01	-1.015754552890093046e-02
-1.108071999999999876e-02	-4.701645823854397332e-01	-9.855453360414383798e-04
-1.105439999999999895e-02	5.456118189516852984e-02	3.770306615811631901e-03
-1.102807999999999913e-02	5.816582052784005086e-01	7.846751145971405869e-03
-1.100175999999999932e-02	-8.983462260592220971e-01	-7.439915842127747814e-03
-1.097543999999999950e-02	-3.668454357711172786e-01	-9.855453360414383798e-04
-1.094911999999999969e-02	1.619453441139889482e-01	2.071788061578392747e-03
-1.092279999999999987e-02	6.876873622957216936e-01	4.449714037504927562e-03
-1.089648000000000005e-02	-7.896070586389024593e-01	-7.439915842127747814e-03
-1.087016000000000024e-02	-2.625100352556702932e-01	3.732695073451532141e-04
-1.084383999999999869e-02	2.676357498309352434e-01	2.071788061578392747e-03
-1.081751999999999887e-02	7.893127524081700042e-01	4.789417748351575826e-03
-1.079119999999999906e-02	-6.852716581234554738e-01	-4.722286155354565168e-03
-1.076487999999999924e-02	-1.537708678353505720e-01	3.356579649850532920e-05
-1.073855999999999943e-02	3.719711503463821733e-01	1.392380639885096869e-03
-1.071223999999999961e-02	8.970356659273652777e-01	3.770306615811631901e-03
-1.068591999999999979e-02	-5.751774855016363874e-01	-4.722286155354565168e-03
-1.065959999999999998e-02	-4.909671601952877995e-02	-1.325249046888086210e-03
-1.063328000000000016e-02	4.793553125652025848e-01	4.110010326658280165e-03
-1.060696000000000035e-02	-9.979391083694214570e-01	-1.151636037228752352e-02
-1.058063999999999880e-02	-4.715195875869390707e-01	-3.363471311967973412e-03
-1.055431999999999898e-02	5.523868449591818469e-02	1.392380639885096869e-03
-1.052799999999999916e-02	5.864007234836481341e-01	3.090899194118336239e-03
-1.050167999999999935e-02	-8.963137182569731465e-01	-9.478138107207635665e-03
-1.047535999999999953e-02	-3.637966740677437971e-01	-3.061379143481425557e-04
-1.044903999999999972e-02	1.622840954143637826e-01	2.751195483271688409e-03
-1.042271999999999990e-02	6.873486109953468315e-01	5.129121459198223223e-03
-1.039640000000000009e-02	-7.892683073385275971e-01	-6.081100998741156491e-03
-1.037008000000000027e-02	-2.608162787537961491e-01	-3.061379143481425557e-04
-1.034375999999999872e-02	2.686520037320597187e-01	5.468825170044871488e-03
-1.031743999999999890e-02	7.947327732141672429e-01	7.846751145971405869e-03
-1.029111999999999909e-02	-6.795128860170833729e-01	-1.664952757734734041e-03
-1.026479999999999927e-02	-1.524158626338512623e-01	4.110010326658280165e-03
-1.023847999999999946e-02	3.719711503463821733e-01	6.148232591738167149e-03
-1.021215999999999964e-02	8.997456763303638416e-01	7.167343724278111075e-03
-1.018583999999999982e-02	-5.741612316005119121e-01	-1.664952757734734041e-03
-1.015952000000000001e-02	-4.943546731990360737e-02	4.449714037504927562e-03
-1.013320000000000019e-02	4.807103177667019223e-01	5.129121459198223223e-03
-1.010687999999999864e-02	-1.000987870072794994e+00	-1.049724923974757959e-02
-1.008055999999999883e-02	-4.684708258835655892e-01	-6.458416251947904406e-04
-1.005423999999999901e-02	5.828744619929163151e-02	2.071788061578392747e-03
-1.002791999999999920e-02	5.864007234836481341e-01	5.468825170044871488e-03
-1.000159999999999938e-02	-8.952974643558486711e-01	-8.459026974667691740e-03
-9.975279999999999564e-03	-3.641354253681186037e-01	-9.855453360414383798e-04
-9.948959999999999748e-03	1.646553545169875676e-01	2.751195483271688409e-03
-9.922639999999999932e-03	6.907361239990951196e-01	5.129121459198223223e-03
-9.896320000000000117e-03	-7.885908047377778729e-01	-6.081100998741156491e-03
-9.870000000000000301e-03	-2.574287657500478610e-01	-1.664952757734734041e-03
-9.843679999999998750e-03	2.683132524316848566e-01	2.751195483271688409e-03
-9.817359999999998935e-03	7.954102758149168562e-01	3.770306615811631901e-03
-9.791039999999999119e-03	-6.801903886178329861e-01	-6.420804709587804755e-03
-9.764719999999999303e-03	-1.510608574323519526e-01	-1.325249046888086210e-03
-9.738399999999999487e-03	3.773911711523794121e-01	3.090899194118336239e-03
-9.712079999999999672e-03	9.017781841326127923e-01	2.751195483271688409e-03
-9.685759999999999856e-03	-5.751774855016363874e-01	-5.401693577047860829e-03
-9.659440000000000040e-03	-4.435419781428118907e-02	1.392380639885096869e-03
-9.633120000000000224e-03	4.817265716678263976e-01	2.751195483271688409e-03
-9.606799999999998674e-03	-1.001665372673544718e+00	-1.151636037228752352e-02
-9.580479999999998858e-03	-4.677933232828159205e-01	-3.023767601121325581e-03
-9.554159999999999042e-03	6.099745660229025784e-02	7.129732181918010990e-04
-9.527839999999999226e-03	5.840294643810243214e-01	4.789417748351575826e-03
-9.501519999999999411e-03	-8.942812104547241958e-01	-8.798730685514339137e-03
-9.475199999999999595e-03	-3.610866636647451777e-01	3.356579649850532920e-05
-9.448879999999999779e-03	1.670266136196113527e-01	3.430602904964984070e-03
-9.422559999999999963e-03	6.897198700979706443e-01	4.110010326658280165e-03
-9.396240000000000148e-03	-7.855420430344044469e-01	-5.061989866201212565e-03
-9.369920000000000332e-03	-2.543800040466744350e-01	3.732695073451532141e-04
-9.343599999999998781e-03	2.703457602339338628e-01	5.468825170044871488e-03
-9.317279999999998966e-03	7.987977888186651443e-01	6.827640013431462811e-03
-9.290959999999999150e-03	-6.781578808155840354e-01	-3.363471311967973412e-03
-9.264639999999999334e-03	-1.517383600331015936e-01	3.090899194118336239e-03
-9.238319999999999518e-03	3.790849276542535562e-01	4.449714037504927562e-03
-9.211999999999999703e-03	9.021169354329876544e-01	6.487936302584815414e-03
-9.185679999999999887e-03	-5.738224803001370500e-01	-2.004656468581382089e-03
-9.159360000000000071e-03	-4.367669521353153422e-02	5.129121459198223223e-03
-9.133040000000000255e-03	4.837590794700753483e-01	6.148232591738167149e-03
-9.106719999999998705e-03	-1.004036631776168420e+00	-8.798730685514339137e-03
-9.080399999999998889e-03	-4.657608154805669698e-01	-6.458416251947904406e-04
-9.054079999999999073e-03	6.031995400154060299e-02	2.751195483271688409e-03
-9.027759999999999257e-03	5.860619721832732720e-01	5.468825170044871488e-03
-9.001439999999999442e-03	-8.932649565535997205e-01	-5.061989866201212565e-03
-8.975119999999999626e-03	-3.583766532617465583e-01	-1.664952757734734041e-03
-8.948799999999999810e-03	1.653328571177372364e-01	2.411491772425040578e-03
-8.922479999999999994e-03	6.931073831017189324e-01	5.129121459198223223e-03
-8.896160000000000179e-03	-7.841870378329051094e-01	-5.741397287894509094e-03
-8.869840000000000363e-03	-2.533637501455499597e-01	-9.855453360414383798e-04
-8.843519999999998812e-03	2.733945219373072888e-01	2.751195483271688409e-03
-8.817199999999998997e-03	7.977815349175406689e-01	4.110010326658280165e-03
-8.790879999999999181e-03	-6.754478704125854716e-01	-5.741397287894509094e-03
-8.764559999999999365e-03	-1.476733444286036645e-01	1.052676929038449038e-03
-8.738239999999999549e-03	3.797624302550032249e-01	2.751195483271688409e-03
-8.711919999999999734e-03	9.068594536382352800e-01	4.110010326658280165e-03
-8.685599999999999918e-03	-5.697574646956391486e-01	-5.401693577047860829e-03
-8.659280000000000102e-03	-3.961167960903359819e-02	-3.061379143481425557e-04
-8.632960000000000286e-03	4.851140846715746857e-01	4.789417748351575826e-03
-8.606639999999998736e-03	-1.004036631776168420e+00	-1.083695295059422699e-02
-8.580319999999998920e-03	-4.630508050775683504e-01	-2.344360179428029919e-03
-8.553999999999999104e-03	6.370746700528887030e-02	7.129732181918010990e-04
-8.527679999999999289e-03	5.877557286851474716e-01	4.789417748351575826e-03
-8.501359999999999473e-03	-8.885224383483520949e-01	-8.459026974667691740e-03
-8.475039999999999657e-03	-3.573603993606220830e-01	-1.664952757734734041e-03
-8.448719999999999841e-03	1.677041162203610214e-01	3.090899194118336239e-03
-8.422400000000000025e-03	6.968336474058419716e-01	5.808528880891519752e-03
-8.396080000000000210e-03	-7.831707839317806341e-01	-4.722286155354565168e-03
-8.369760000000000394e-03	-2.530249988451750975e-01	-9.855453360414383798e-04
-8.343439999999998843e-03	2.750882784391814329e-01	5.468825170044871488e-03
-8.317119999999999028e-03	7.998140427197896196e-01	5.808528880891519752e-03
-8.290799999999999212e-03	-6.730766113099616588e-01	-4.722286155354565168e-03
-8.264479999999999396e-03	-1.480120957289784989e-01	2.751195483271688409e-03
-8.238159999999999580e-03	3.824724406580018443e-01	5.808528880891519752e-03
-8.211839999999999765e-03	9.051656971363610804e-01	6.487936302584815414e-03
-8.185519999999999949e-03	-5.667087029922657226e-01	-2.684063890274677750e-03
-8.159200000000000133e-03	-4.130543611090774225e-02	2.411491772425040578e-03
-8.132880000000000317e-03	4.871465924738236364e-01	4.789417748351575826e-03
-8.106559999999998767e-03	-1.004375383076543171e+00	-9.138434396360988268e-03
-8.080239999999998951e-03	-4.610182972753193997e-01	-1.325249046888086210e-03
-8.053919999999999135e-03	6.370746700528887030e-02	4.110010326658280165e-03
-8.027599999999999320e-03	5.928369981907698483e-01	5.129121459198223223e-03
-8.001279999999999504e-03	-8.868286818464780064e-01	-9.478138107207635665e-03
-7.974959999999999688e-03	-3.563441454594976077e-01	-1.325249046888086210e-03
-7.948639999999999872e-03	1.693978727222351655e-01	2.751195483271688409e-03
-7.922320000000000056e-03	6.971723987062168337e-01	4.789417748351575826e-03
-7.896000000000000241e-03	-7.831707839317806341e-01	-6.760508420434452152e-03
-7.869680000000000425e-03	-2.499762371418016715e-01	-9.855453360414383798e-04
-7.843359999999998874e-03	2.774595375418052456e-01	3.090899194118336239e-03
-7.817039999999999059e-03	8.025240531227882945e-01	5.129121459198223223e-03
-7.790719999999999243e-03	-6.730766113099616588e-01	-8.459026974667691740e-03
-7.764399999999999427e-03	-1.453020853259798795e-01	3.356579649850532920e-05
-7.738079999999999611e-03	3.801011815553780315e-01	2.751195483271688409e-03
-7.711759999999999796e-03	9.078757075393597553e-01	3.430602904964984070e-03
