# Acquisizione Analog Discovery 2
# Timestamp 2024-10-03 10:01:30
# time	ch1	ch2
-4.761999999999999567e-02	7.151262176260827497e-01	6.827640013431462811e-03
-4.752475999999999229e-02	6.212921074222553797e-01	6.827640013431462811e-03
-4.742951999999999585e-02	5.244092355150546947e-01	5.808528880891519752e-03
-4.733427999999999247e-02	4.312526279119770489e-01	5.468825170044871488e-03
-4.723903999999999603e-02	3.374185177081497344e-01	5.468825170044871488e-03
-4.714379999999999266e-02	2.408743971013238283e-01	4.110010326658280165e-03
-4.704855999999999622e-02	1.470402868974965138e-01	2.071788061578392747e-03
-4.695331999999999284e-02	5.185117149216990351e-02	-1.325249046888086210e-03
-4.685807999999999640e-02	-4.401544651390636165e-02	-9.855453360414383798e-04
-4.676283999999999302e-02	-1.398820645199826129e-01	-3.061379143481425557e-04
-4.666759999999999659e-02	-2.354099312256840715e-01	7.129732181918010990e-04
-4.657235999999999321e-02	-3.343253109351337904e-01	-6.458416251947904406e-04
-4.647711999999999677e-02	-4.278206698385862428e-01	7.129732181918010990e-04
-4.638187999999999339e-02	-5.243647904454122877e-01	3.732695073451532141e-04
-4.628663999999999695e-02	-6.161663928469905960e-01	-1.664952757734734041e-03
-4.619139999999999358e-02	-7.137267673549410052e-01	-4.722286155354565168e-03
-4.609615999999999714e-02	-8.109483905625165523e-01	-7.100212131281100417e-03
-4.600091999999999376e-02	-9.108800241730907743e-01	-9.817841818054283062e-03
-4.590567999999999732e-02	-1.005391636977667646e+00	-1.185606408313417091e-02
-4.581043999999999394e-02	9.041494432352366051e-01	4.110010326658280165e-03
-4.571519999999999750e-02	8.126865921340331589e-01	3.770306615811631901e-03
-4.561995999999999413e-02	7.134324611242085501e-01	5.808528880891519752e-03
-4.552471999999999769e-02	6.206146048215057665e-01	6.827640013431462811e-03
-4.542947999999999431e-02	5.284742511195525960e-01	4.110010326658280165e-03
-4.533423999999999787e-02	4.322688818131015243e-01	4.789417748351575826e-03
-4.523899999999999449e-02	3.367410151074001212e-01	3.770306615811631901e-03
-4.514375999999999806e-02	2.415518997020734693e-01	3.090899194118336239e-03
-4.504851999999999468e-02	1.460240329963720385e-01	1.732084350731744700e-03
-4.495327999999999824e-02	5.320617669366922015e-02	3.732695073451532141e-04
-4.485803999999999486e-02	-4.435419781428118907e-02	-6.458416251947904406e-04
-4.476279999999999842e-02	-1.412370697214819226e-01	-3.061379143481425557e-04
-4.466755999999999505e-02	-2.347324286249344027e-01	7.129732181918010990e-04
-4.457231999999999167e-02	-3.319540518325099776e-01	3.732695073451532141e-04
-4.447707999999999523e-02	-4.251106594355876234e-01	-3.061379143481425557e-04
-4.438183999999999185e-02	-5.202997748409142753e-01	3.356579649850532920e-05
-4.428659999999999541e-02	-6.178601493488646845e-01	-3.023767601121325581e-03
-4.419135999999999204e-02	-7.110167569519423303e-01	-5.741397287894509094e-03
-4.409611999999999560e-02	-8.102708879617669391e-01	-7.100212131281100417e-03
-4.400087999999999222e-02	-9.078312624697173483e-01	-9.817841818054283062e-03
-4.390563999999999578e-02	-1.003020377875043945e+00	-1.185606408313417091e-02
-4.381039999999999240e-02	9.102469666419834571e-01	3.430602904964984070e-03
-4.371515999999999597e-02	8.153966025370317228e-01	5.468825170044871488e-03
-4.361991999999999259e-02	7.178362280290813136e-01	6.148232591738167149e-03
-4.352467999999999615e-02	6.243408691256288057e-01	6.827640013431462811e-03
-4.342943999999999277e-02	5.288130024199274581e-01	7.167343724278111075e-03
-4.333419999999999633e-02	4.349788922161001437e-01	6.827640013431462811e-03
-4.323895999999999296e-02	3.367410151074001212e-01	5.129121459198223223e-03
-4.314371999999999652e-02	2.425681536031979724e-01	2.751195483271688409e-03
-4.304847999999999314e-02	1.473790381978713482e-01	1.052676929038449038e-03
